100;0.004445698645590525;829.2351384485773;5.339120359558565;315.8452106035127;305.40173761069246;11.647314186657727;829.2347151741677;299.31208411759116
200;0.008368676054350528;1290.5965909408033;5.484913810746845;318.23502147478195;306.5852731919276;14.443751322659736;1290.5952741949814;307.05573866954046
300;0.012035454199418549;1578.2140958697116;5.609033901562296;320.4186215948654;307.67007859824326;16.350182830404854;1578.2148340823192;312.59369464054856
400;0.015568502328558916;1781.74284265176;5.702082556555694;322.15223814417936;308.5319708244451;17.85055795869064;1781.743613947863;316.5977527703856
500;0.019018240559382615;1936.417198312229;5.77363944796982;323.54399679660236;309.2241291738643;19.110693698295925;1936.4144379455147;319.62812317151025
600;0.022411375435127952;2059.4919423166643;5.830501428152395;324.68726393253974;309.79280980778054;20.209374888912212;2059.4899008700113;322.00954689099416
700;0.025764083878289386;2160.6461418412327;5.876959078214849;325.64639627474037;310.26995355274266;21.190858113231787;2160.6446853517214;323.9365344220722
800;0.02908692713458877;2245.8103782336348;5.915781635024074;326.465474279826;310.67745592747326;22.082719630852413;2245.809355067913;325.5320254835034
900;0.03238714487790901;2318.8582214814664;5.948824394856321;327.17539023014837;311.03066894528104;22.903415138284;2318.8621112918095;326.87757820383445
1000;0.03566990392079;2382.462918248488;5.977370932732337;327.7982793814656;311.3405954655608;23.665968194918403;2382.465794530786;328.02955968694766
1100;0.03893895955760128;2438.522155611574;6.002344638888987;328.35055939664227;311.61539845903053;24.379941836324523;2438.5217914609966;329.0282399709705
1200;0.04219712410950515;2488.4400994213156;6.02442379270082;328.84459105957035;311.8612244446703;25.05259190908672;2488.4302340284835;329.90323331119475
1300;0.04544650108108532;2533.258246958603;6.044125048616736;329.290015885373;312.082869108758;25.689562946434346;2533.2504566017624;330.6768252013796
1400;0.048688741958097075;2573.7988948220677;6.061841287908942;329.6942910965682;312.2840412817809;26.295351571689277;2573.7998347666467;331.36616285875766
1500;0.051925155488805046;2610.7202575779447;6.077878128290842;330.0633080702365;312.4676708298078;26.873604332086153;2610.7209871748823;331.98466838817313
1600;0.055156750173253;2644.5326773612323;6.092482785720771;330.40191707702934;312.6361706438871;27.427319030501128;2644.528625308663;332.54299522688115
1700;0.05838432114098987;2675.643763489302;6.1058559354306645;330.71411329405936;312.7915285459186;27.95899594687558;2675.640448089348;333.0497222589459
1800;0.061608526439961696;2704.3987685623983;6.118159149261293;331.00314673129395;312.935361267162;28.470748552632738;2704.3987745596874;333.51185000544143
1900;0.06482990989237442;2731.0896778833994;6.129524896610554;331.27170915087976;313.0690076928941;28.964380842924843;2731.0874049437684;333.935149275643
2000;0.06804889339571249;2755.9468208735875;6.140066512193519;331.52213537923956;313.1936297312775;29.44144309038518;2755.9449178706745;334.3244147056722
2100;0.07197960274171727;3218.2146212002294;6.333883687634073;336.36141454603467;315.60190522787946;114.34148132263722;3218.220820393634;333.3171863191129
2200;0.07518828212477598;3237.285577548793;6.340818632721272;336.5430592124541;315.692281310937;114.21142228227627;3237.2907778579774;333.7129686091502
2300;0.07840849771113167;3263.1238980707662;6.350432940701586;336.79585785006776;315.8180662639736;119.28521200908928;3263.1282165290663;334.0571241853933
2400;0.08177610892371398;3379.4877725104625;6.3948151317718125;337.9777589861591;316.4061727072227;254.07884934051248;3379.490743058173;334.1266995506409
2500;0.08498176439911834;3395.9756364899663;6.400637580597882;338.1346650173166;316.48424012097985;253.84250742392618;3395.975408759672;334.4531451120014
2600;0.08823899101195329;3444.033980180571;6.418324361026554;338.61390072509414;316.7226944653295;388.288869669704;3444.011756209258;334.67572639309714
2700;0.09144277197668746;3458.7595590035357;6.423483959595758;338.75445803750796;316.79262898351544;387.9717426410702;3458.7612044543343;334.96415569414035
2800;0.09464573326531454;3472.62313311754;6.428319727989591;338.8865026563816;316.85832739314264;387.67513780183714;3472.6062505289833;335.2352426731632
2900;0.09784790918953162;3485.643991812795;6.43286434570008;339.0108670781632;316.92020554394867;387.39701708773856;3485.6291934164083;335.4905013183615
3000;0.10104944686394877;3497.914234095663;6.437142521757999;339.12818055768633;316.9785758661317;387.1357835927344;3497.901215915966;335.7312877504627
3100;0.10427637960911895;3525.7984024228526;6.447164551821132;339.4039107452673;317.1157702135215;515.9041560871783;3525.787417483751;335.9234349929364
3200;0.10747702079574735;3536.868978902618;6.451002946695344;339.50985643524444;317.1684847971063;515.5939642815944;3536.8592663088502;336.13949887447666
3300;0.1106772668985082;3547.353405110584;6.4546348306356585;339.61027580120174;317.21844997806545;515.301111616428;3547.344798561589;336.34429220343736
3400;0.1138771810570851;3557.2972290923494;6.458076485242753;339.705591479027;317.26587599954723;515.0242103494878;3557.2895738760053;336.53867688141884
3500;0.11707681794205886;3566.741359799305;6.461342518532263;339.7961839377466;317.31095213123757;514.7620160293145;3566.734528195845;336.723428783
3600;0.1202905824753273;3584.8977187325954;6.467768258937195;339.97482182447044;317.3998366871415;627.7362900744431;3584.898109911688;336.881855644278
3700;0.12348984017664939;3593.5068667832124;6.470732582380355;340.05741017391654;317.44093032035096;627.4476727093243;3593.5015645933563;337.0497119231081
3800;0.12668893022009503;3601.708258215335;6.473556759103552;340.1361989091783;317.4801337064508;627.173290745684;3601.7034985279233;337.20983170797575
3900;0.1298878932814656;3609.535650370994;6.476250300480686;340.2114390055177;317.5175715320987;626.9121529288806;3609.5313631696613;337.36273939347035
4000;0.13308675631634828;3617.0141176206016;6.478822082470547;340.28336530874304;317.5533606300937;626.6633394705176;3617.0102411079733;337.5089122591908
